id,budget,revenue,runtime,status,tagline,production_countries,spoken_languages,production_companies
597208,60000000,39629195,151,Released,Man or beast.,US,en,Searchlight Pictures|Double Dare You
196867,65000000,136853506,118,Released,It's a hard knock life.,US,en,Marcy Media|Columbia Pictures|Olive Bridge Entertainment|Overbrook Entertainment
291870,11500000,94100000,102,Released,Jason is ready for adulthood. His grandpa isn't.,US|DE,en,Covert Media|BillBlock Media|QED International|Josephson Entertainment|Ninjas Runnin' Wild Productions|Taurus Film|Vincent Pictures|Lionsgate
2133,130000000,328718434,130,Released,Feel its fury.,US,en,Radiant Productions|Warner Bros. Pictures|Baltimore Pictures|Spring Creek Pictures
2253,75000000,200276000,121,Released,Many saw evil. They dared to stop it.,DE|US,en|de,Bad Hat Harry Productions|Achte Babelsberg Film|United Artists
314365,20000000,98690254,129,Released,Break the story. Break the silence.,US,en,Participant|Anonymous Content|Rocklin / Faust|First Look Media|Open Road Films
618588,19000000,40829138,107,Released,An unexpected encounter. An unlikely bond. An unforgettable adventure.,CA|US,en,Entertainment One|Tucker Tooley Entertainment|Municipal Pictures|Atmosphere Entertainment MM
773543,0,0,89,Released,,RU,ru,START Studio|Okapi Production
4995,15000000,43101594,156,Released,"The life of a dreamer, the days of a business and the nights in between.",US,en,New Line Cinema|Lawrence Gordon Productions|Ghoulardi Film Company
338967,42000000,122810399,99,Released,,US,en,Columbia Pictures|2.0 Entertainment|Pariah
23169,16000000,56000000,113,Released,Live in the moments.,US,en,Summit Entertainment
927107,23900000,899683,110,Released,Some secrets are deadly.,US,fr|en,Eclectic Pictures|Millennium Media
4771,19000000,34600000,113,Released,Everyone wants the truth... until they find it.,US,en,Miramax|The Ladd Company
136418,20000000,8352885,100,Released,All roads don't lead to salvation.,US|GB,en,Shoebox Films|IM Global
58595,170000000,396600000,127,Released,The fairytale is over.,US,en,Universal Pictures|Roth Films
14306,60000000,255700000,115,Released,Heel the love.,US,en,Sunswept Entertainment|Dune Entertainment III
296524,110000000,121790376,107,Released,"When faced with our darkest hour, hope is not a tactic.",US|HK,en,Summit Entertainment|Participant|di Bonaventura Pictures|Closest to the Hole Productions|Leverage Entertainment|TIK Films|Lionsgate
27579,20000000,67900000,104,Released,,GB|US,en|it,Twins Financing|This is that|Focus Features|Greenlit Rights|Smokehouse Pictures
18360,150000000,413106170,105,Released,When the lights go off the battle is on.,US,en,21 Laps Entertainment|1492 Pictures|Dune Entertainment|20th Century Fox
1319504,0,0,94,Released,Love is worth the sweat,CA|US,en,Great Pacific Media|Thunderbird Entertainment|Wattpad WEBTOON Studios|Channel Zero|December Films|Junction Hammer Productions
8068,7000000,25405445,104,Released,He came back to settle the score with someone. Anyone. EVERYONE.,US,en,Columbia Pictures|Los Hooligans Productions
339964,177200000,225973340,137,Released,A universe without boundaries needs heroes without limits.,FR|DE|AE|US|BE|CN,fr|en,Belga Films|River Road Entertainment|Grive Productions|EuropaCorp|UFA|Fundamental Films|Gulf Film|Novo Pictures|TF1 Films Production|Orange Studio|BNP Paribas Fortis
19912,40000000,187384627,82,Released,Rest in pieces.,US,en,Parallel Zide|New Line Cinema|Practical Pictures|FlipZide
9257,80000000,207700000,117,Released,You're either S.W.A.T. or you're not.,US,en|es|fr,Original Film|Camelot Pictures|Chris Lee Productions|Illusion Entertainment|Columbia Pictures
17202,15000000,55862886,113,Released,Because we complete each other's sentences.,US,en,Lions Gate Films
9408,85000000,149000000,85,Released,A major ocean picture.,US,en,Columbia Pictures|Sony Pictures Animation
1059064,0,11098,102,Released,Worst. Heist. Ever.,US,en,Artists Equity|The Walsh Company|Apple Studios|Studio 8
8697,0,19154137,120,Released,Fight now. Ask questions later.,HK|ZA|NL|MY,nl|cn|en,Orange Sky Golden Harvest|Salon Films|Fevertree|Cineco|Salon Films Malaysia
71672,3000000,0,93,Released,Frost is not the only thing that bites in the snow!,DE|US|CA,en,Summit Entertainment|Constantin Film|20th Century Fox Home Entertainment|Canada Film Capital
795514,0,0,96,Released,Nothing will ever be the same.,US,en,Clear Horizon Entertainment|SSS Entertainment
9869,45000000,178051587,117,Released,Not for honor. Not for country. For his wife and child.,US,en,Paramount Pictures|Mace Neufeld Productions
399404,30000000,150847207,125,Released,Never give up. Never give in.,GB|US,en,Working Title|Perfect World Pictures|Focus Features
20760,0,0,68,Released,"Hawaii, we have a problem!",US,es|en|fr,Disney Television Animation|DisneyToon Studios
4147,80000000,181001478,117,Released,Pray for Michael Sullivan.,US,en,DreamWorks Pictures|20th Century Fox|The Zanuck Company
482373,15000000,53785551,98,Released,Bad things happen to bad people.,US,en,Ghost House Pictures|Stage 6 Films|Good Universe|Bad Hombre|Screen Gems
151960,50000000,219788712,91,Released,From above the world of Cars,US,en,DisneyToon Studios
9036,40000000,120453565,120,Released,"The Most Amazing Story Of Survival, Friendship, And Adventure Ever Told.",DE|GB|US,en,Walt Disney Pictures|Spyglass Entertainment|Mandeville Films|The Kennedy/Marshall Company|Winking Productions|Survival Productions
504172,50000000,174800000,116,Released,Nobody runs forever,CA|US,en|es,Imperative Entertainment|Bron Studios|Malpaso Productions|Warner Bros. Pictures
184345,4000000,25343661,87,Released,It'll scare the #2 out of you.,US,en,Automatik Entertainment|IM Global Octane|Wayans Bros. Entertainment|Endgame Entertainment
71552,50000000,234989584,113,Released,Save the best piece for last.,US,en,Universal Pictures|Practical Pictures|Relativity Media|Zide Pictures
31011,47000000,2331721,141,Released,"Nothing is real, everything is possible.",BE|CA|FR|DE,en,Pan-Européenne|Integral Film|Lago Film|Christal Films|Toto & Co Films|France 2 Cinéma|France 3 Cinéma|SCOPE Pictures
1082195,20000000,1970445,116,Released,Based on the chilling true story.,GB|US|CA,en,Riff Raff Entertainment|Chasing Epic Pictures|AGC Studios
10567,127500000,354248063,82,Released,Discover a world you've only imagined.,US,en,Walt Disney Feature Animation|The Secret Lab|Walt Disney Pictures
9954,20000000,37597471,97,Released,Only the power of Hell can help them.,US,en,Screen Gems|Lakeshore Entertainment|Sandstorm Films
10603,55000000,174463257,92,Released,Watch out!,US,en|es,Walt Disney Pictures|Mandeville Films|The Avnet/Kerner Company
726209,0,0,140,Released,There's no going back to normal.,US,en|es,Esmail Corp|Red Om Films|Higher Ground
407436,175000000,0,105,Released,The greatest journey is finding where you belong.,GB|US,en|hi,The Imaginarium|Warner Bros. Pictures
442249,13000000,137056262,97,Released,Witness the birth of an American tradition.,US,en,Platinum Dunes|Blumhouse Productions|Universal Pictures|Man in a Tree Productions
848326,83000000,0,134,Released,There are no heroes. Only rebels.,US,en,The Stone Quarry|Grand Electric
1541,16000000,45361000,130,Released,Somebody said get a life...so they did.,GB|US|FR,en,Scott Free Productions|Star Partners III|MGM-Pathé Communications|Metro-Goldwyn-Mayer
592831,120000000,14387154,138,Released,"If you can't see a better future, build one.",US,en|la|ru|es,American Zoetrope|Caesar Film
10184,40000000,178866158,129,Released,Are you the exception... or are you the rule?,US,en,New Line Cinema|Flower Films
740985,0,0,96,Released,Wear mask. Save live.,US,bg|hr|ro|he|hu|en,Oak Springs Productions|Four by Two Films
224141,50000000,212902372,125,Released,Be careful what you wish for...,US,en,Walt Disney Pictures|Marc Platt Productions|Lucamar Productions
130150,18000000,20275812,111,Released,,US,en,Mr. Mudd|Indian Paintbrush|Paramount Pictures|Right of Way Films
107985,20000000,46100000,109,Released,Good food. Fine ales. Total annihilation.,GB|US,en,Big Talk Studios|Working Title|Relativity Media|Working Title Films
642885,30000000,0,104,Released,Back and more glorious than ever.,US,en,Walt Disney Pictures|Weimaraner Republic Pictures|David Kirschner Productions
274854,90000000,146936910,106,Released,Live forever. Hunt forever.,CA|HK|US,en,NeoReel|Summit Entertainment|Atmosphere Entertainment MM|Goldmann Pictures|Aperture Entertainment|TIK Films|One Race|Lionsgate
9757,10000000,159814490,102,Released,Have you ever made a really big mistake?,US,en|es,Davis Entertainment|DreamWorks Pictures
617,20000000,67200000,108,Released,They're dying to play with you.,US,en,Mandalay Entertainment
45317,25000000,129190869,116,Released,Every dream deserves a fighting chance.,US,en,The Weinstein Company|Relativity Media|Mandeville Films|Closest to the Hole Productions|Protozoa Pictures
334541,9000000,79000000,138,Released,I can't beat it.,US,en,Pearl Street Films|K Period Media|B Story|The Affleck/Middleton Project|The Media Farm|Big Indie Pictures
467244,15000000,52631884,105,Released,The life we enjoy.,US|PL|GB,de|pl|yi,JW Films|Extreme Emotions|Access Entertainment|A24|Film4 Productions
1278101,7000000,109500000,131,Released,"Don't accept fate, accept spring scenery.",CN,zh,Zhejiang Hengdian Film Production|Shanghai Gengxi Film|Tianjin Zuoyi Film|China Film Group Corporation|Tao Piao Piao 淘票票
82693,21000000,236412453,122,Released,Watch for the signs.,US,en,The Weinstein Company
814889,20000000,21760713,101,Released,One touch is all it takes.,US,en,21 Laps Entertainment|Media Capital Technologies|HalleHolly
384680,55000000,36976336,134,Released,We are all…,US,en,Waypoint Entertainment|Le Grisbi Productions|Bloom|Entertainment Studios
8920,50000000,200800000,80,Released,It’s his world… we just live in it.,US,en,Davis Entertainment|20th Century Fox
2135,80000000,123729176,96,Released,The greatest adventure THROUGH all time!,US,en,DreamWorks Pictures|Warner Bros. Pictures|Parkes+MacDonald Production
97020,120000000,242688965,118,Released,Crime has a new enemy.,US,en,Metro-Goldwyn-Mayer|Columbia Pictures|Strike Entertainment
1071215,15000000,46553280,106,Released,"This year, there will be no leftovers.",US,en,Electromagnetic Productions|Dragonfly Entertainment|Spyglass Media Group
3021,25000000,133000000,104,Released,The Dolphin Hotel invites you to stay in any of its stunning rooms. Except one.,US,en,Dimension Films|di Bonaventura Pictures
809140,4000000,21591034,124,Released,God wanted a fighter… and He found one.,US,en|pt,Municipal Pictures|Palm Drive Productions
868759,40000000,0,117,Released,Meeting that special someone can be a real adventure.,US,en,Skydance Media
11453,22000000,45109561,83,Released,For the women of Europe... The price of love just got a lot cheaper.,US,en,Out of the Blue... Entertainment|Columbia Pictures|Happy Madison Productions
4234,40000000,161838076,116,Released,The most terrifying scream is always the last.,US,en,Dimension Films|Konrad Pictures|Craven-Maddalena Films
1072342,15000000,54785387,98,Released,Everything you fear is under the surface.,US,en,Atomic Monster|Blumhouse Productions|Universal Pictures
227973,99000000,246233113,88,Released,Dream big.,US,en,Blue Sky Studios|20th Century Fox Animation|20th Century Fox|Feigco Entertainment|Peanuts Worldwide
297270,0,0,77,Released,They don't see what I see.,US,en,DisneyToon Studios
9594,15000000,30102717,110,Released,One packs a punch. One packs a piece. Together they deliver...,US,en,Stone Group Pictures|Vision International|Columbia Pictures
60747,65000000,44806783,93,Released,Welcome to the home of the brave.,US,en|ko,Contrafilm
39108,0,11694663,51,Released,"If he doesn't do it, who will?",JP,ja,Toei Company|Bird Studios|Toei Animation
75174,25000000,79781695,117,Released,Live or Die on This Day.,GB|US,en,Open Road Films|Scott Free Productions|1984 Private Defense Contractors|Inferno Distribution|Chambara Pictures|LD Entertainment
11238,0,0,81,Released,The Spectacular Adventure Continues!,US,en,Disney Television Animation
6466,30000000,116643421,97,Released,Even a killer has something to fear.,US,en,Yannix Technology Corporation|New Line Cinema|Avery Pix|Crystal Lake Entertainment|WTC Productions|Sean S. Cunningham Films
250546,6500000,257589952,99,Released,"Before the Conjuring, there was Annabelle.",US,en,Atomic Monster|New Line Cinema|The Safran Company|RatPac Entertainment
38321,60000000,84154026,87,Released,The war is eternal. His mission is just the beginning.,US,en|pt|es,Michael De Luca Productions|Stars Road Entertainment|TOKYOPOP|Buckaroo Entertainment|Screen Gems
11774,140000000,209073645,108,Released,Mishaps. Misadventures. Mayhem. Oh joy.,US,en,Paramount Pictures|DreamWorks Pictures|Nickelodeon Movies|Parkes+MacDonald Production|Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 2
369885,106000000,119520023,124,Released,The enemy is listening.,CN|US,ar|en|fr|de,Paramount Pictures|GK Films|ImageMovers|Huahua Media
14926,20000000,44617342,92,Released,They're about to teach each other how to act their age.,US,en,GreeneStreet Films|Metro-Goldwyn-Mayer
820525,14000000,10644463,93,Released,,US,en|pt,Voltage Pictures|Wattpad
338952,200000000,654900000,134,Released,Fate of one. Future of all.,GB|US,en|fr,Warner Bros. Pictures|Heyday Films
646389,25000000,74515586,107,Released,Survive together or die alone.,GB|US,tr|en,MadRiver Pictures|di Bonaventura Pictures|G-BASE|Olive Hill Media|Riverstone Pictures
27022,150000000,215300000,109,Released,It's the coolest job ever.,US,en,Walt Disney Pictures|Jerry Bruckheimer Films|Saturn Films|Broken Road Productions|Junction Entertainment
645788,0,8639684,109,Released,Made for vengeance.,BG|RO|GB|US,en,Millennium Media|Arthur Sarkissian Productions|Campbell Grobman Films|Fourteen Films|I Road Productions|Ingenious Media|Seven Stars Entertainment|Signature Pictures|Frame Film|Nu Boyana Film Studios|Lionsgate
877703,15000000,0,140,Released,The pack is back.,US,en|ko,MTV Entertainment Studios|MGM Television|First Cause|Capital Arts Entertainment
157353,100000000,103039258,119,Released,"Yesterday, Dr. Will Caster was only human...",US,en,Alcon Entertainment|DMG Entertainment|Straight Up Films
82703,145000000,272912430,92,Released,History is catching up with them.,US,en,Pacific Data Images|DreamWorks Animation|Bullwinkle Studios
314,100000000,82102379,104,Released,You can’t CATch her.,CA|US,es|en,Village Roadshow Pictures|Di Novi Pictures|Frantic Films|Maple Shade Films|Catwoman Films|Warner Bros. Pictures
43949,14000000,4324817,89,Released,You never forget your first love.,US,en,Reiner / Greisman Productions|Castle Rock Entertainment
134,26000000,71877090,107,Released,"They have a plan, but not a clue.",FR|GB|US,en,Touchstone Pictures|Universal Pictures|StudioCanal|Working Title|Mike Zoss Productions
7191,25000000,170764026,85,Released,Some thing has found us.,US,ru|en,Bad Robot
13161,7500000,8742330,109,Released,He'll have to kick some butt to save his own.,US,en,Crystal Sky Pictures|From Out of Nowhere Productions|Silver Nitrate|Chicago Entertainment Partners
